run,job_index,job_id,dataset_id,method,track,seed,preprocessing_profile,fit_scope,output_type,scib_commit,kbet_commit,scoring_backend,paper_environment_lock_sha256,split_seed,model_seed,anchor_seed,split_id,heldout_batch,dimension,expected_dimension,actual_dimension,embedding_sha256,job_spec_sha256,scib_result_sha256,metric__PCR_batch,status__PCR_batch,metric__ASW_label/batch,status__ASW_label/batch,metric__iLISI,status__iLISI,metric__graph_conn,status__graph_conn,metric__kBET,status__kBET,metric__NMI_cluster/label,status__NMI_cluster/label,metric__ARI_cluster/label,status__ARI_cluster/label,metric__ASW_label,status__ASW_label,metric__isolated_label_F1,status__isolated_label_F1,metric__isolated_label_silhouette,status__isolated_label_silhouette,metric__cLISI,status__cLISI,metric__hvg_overlap,status__hvg_overlap,metric__cell_cycle_conservation,status__cell_cycle_conservation,metric__trajectory,status__trajectory
baseline_extension_v1_1,25,v1_1__sclsc_refonly__immune_cell_human__heldout_Villani__s40,immune_cell_human,sclsc_refonly,heldout,40,hvg2000_pca40,reference_only_with_reference_internal_validation,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,afc5f431bcbefd73267acc066a0f2e4eaa10a355,paper_scib_0_2_0,9fbdc1dd3a9c39607163dc2dfd81f5fb7055d8adde5c485d7a092b85fa504e00,,40,,heldout_Villani,Villani,16,16,16,686ec5bf04d13ef1e4672cabfa5c9e12d85915a5871ca36c5391dfc9668d2200,854a9d5fc4443decf19d961e6862fc8d3de1eb1fd3da25e54357eed51db60df7,1f2a15973ca74ed1d70ed83ccca24c781f9cdd29242f3542cd86c0250bf15e86,0.7612787410914719,computed,0.7774011428498866,computed,2.1615206684915336,computed,0.9720951555179037,computed,0.010749614369805371,computed,0.750921697098337,computed,0.30832327279618515,computed,0.9412857890129089,computed,0.9860970201887205,computed,0.4930989337153733,computed,1.0,computed,,not_applicable,0.4344725411378594,computed,0.5233411495219494,computed
baseline_extension_v1_1,26,v1_1__sclsc_refonly__immune_cell_human__heldout_Villani__s41,immune_cell_human,sclsc_refonly,heldout,41,hvg2000_pca40,reference_only_with_reference_internal_validation,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,afc5f431bcbefd73267acc066a0f2e4eaa10a355,paper_scib_0_2_0,9fbdc1dd3a9c39607163dc2dfd81f5fb7055d8adde5c485d7a092b85fa504e00,,41,,heldout_Villani,Villani,16,16,16,276dc7bf1c1ecbd7587bc29ae75cd0613e28acb7a2768dccc5ba0c174a8d6d94,ac9714c10864fd6afca5fece81e826055d9568d6ddfaa504f11b0a52be0bbb6d,76349336b7eac5e5b81bf19db4165dbd3e75c7d2cf432b5dd178e0cac0893ef6,0.7523949122924098,computed,0.7664810806995117,computed,2.215643977388046,computed,0.960902395119534,computed,0.015687467846463354,computed,0.7511555234895673,computed,0.31658428849795195,computed,0.9384080767631531,computed,0.9882235214304966,computed,0.4930989337153733,computed,1.0,computed,,not_applicable,0.44105994699360374,computed,0.6192471502513833,computed
baseline_extension_v1_1,27,v1_1__sclsc_refonly__immune_cell_human__heldout_Villani__s42,immune_cell_human,sclsc_refonly,heldout,42,hvg2000_pca40,reference_only_with_reference_internal_validation,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,afc5f431bcbefd73267acc066a0f2e4eaa10a355,paper_scib_0_2_0,9fbdc1dd3a9c39607163dc2dfd81f5fb7055d8adde5c485d7a092b85fa504e00,,42,,heldout_Villani,Villani,16,16,16,eb7a64d3446ef72539a8fff5c23647217bda489f4a06cffd4d18c54b16ae1daf,bd7535154d04f0233e6fb0547925b05921e0b5c354afe68be044ebb99f3e7fe1,cb191c558d917f3e911c33362d2a8c2c00aa3a22047fa7042b597c861d95cd7f,0.6917315835684823,computed,0.7579725649752926,computed,2.0270666474219663,computed,0.9244286617380764,computed,0.011184349847612962,computed,0.7399469189438314,computed,0.2941797719907282,computed,0.9434700012207031,computed,0.9587397516883608,computed,0.4930989337153733,computed,1.0,computed,,not_applicable,0.4861535710358126,computed,0.5182327719330352,computed
baseline_extension_v1_1,28,v1_1__sclsc_refonly__immune_cell_human__heldout_Villani__s43,immune_cell_human,sclsc_refonly,heldout,43,hvg2000_pca40,reference_only_with_reference_internal_validation,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,afc5f431bcbefd73267acc066a0f2e4eaa10a355,paper_scib_0_2_0,9fbdc1dd3a9c39607163dc2dfd81f5fb7055d8adde5c485d7a092b85fa504e00,,43,,heldout_Villani,Villani,16,16,16,28b5f8edec7dff0c10172624d6899de9d7bfd5d6d39938799474b463bd597cc8,dc98f7259c06be2f8fb595bbcc3a37c57782b4dc137b4d07c23727969cdde3cf,7c0d0c463a257e2e526117c066497d946a104a431e169c4d2f94c81e4f8bb69d,0.7506961098360483,computed,0.7645836983391081,computed,2.1677902778375984,computed,0.9595851642396019,computed,0.009151774240991117,computed,0.74668955637921,computed,0.303469547607672,computed,0.9428165256977081,computed,0.9858959114047068,computed,0.4930989337153733,computed,1.0,computed,,not_applicable,0.45429294309707496,computed,0.5324340598672702,computed
baseline_extension_v1_1,29,v1_1__sclsc_refonly__immune_cell_human__heldout_Villani__s44,immune_cell_human,sclsc_refonly,heldout,44,hvg2000_pca40,reference_only_with_reference_internal_validation,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,afc5f431bcbefd73267acc066a0f2e4eaa10a355,paper_scib_0_2_0,9fbdc1dd3a9c39607163dc2dfd81f5fb7055d8adde5c485d7a092b85fa504e00,,44,,heldout_Villani,Villani,16,16,16,9c1e4b11d51955405a409f27467ae79b5c29f25ec35bf7755cec4a46852ff7d6,c5d5d8676f1d24e94bc24f1af26cfef618153a1ed370c4d54f7c288f7ca23080,c29531741be02a8f89ac75ec1891a5ec50fd846ef8f4df064d2b4ab190b45cb2,0.7139459519861745,computed,0.7851071150732573,computed,2.1118281207711176,computed,0.9711462315322046,computed,0.009072425983670196,computed,0.752892684776993,computed,0.3213265578994622,computed,0.943195104598999,computed,0.9579223191070138,computed,0.4930989337153733,computed,1.0,computed,,not_applicable,0.428503960974057,computed,0.523143931184701,computed
baseline_extension_v1_1,30,v1_1__sclsc_refonly__lung_atlas__heldout_3__s40,lung_atlas,sclsc_refonly,heldout,40,hvg2000_pca40,reference_only_with_reference_internal_validation,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,afc5f431bcbefd73267acc066a0f2e4eaa10a355,paper_scib_0_2_0,9fbdc1dd3a9c39607163dc2dfd81f5fb7055d8adde5c485d7a092b85fa504e00,,40,,heldout_3,3,16,16,16,ab731a6a7b44d2ed5f1a5280b18ec92cd0e38a79dd56a7972269b8e5cbd655fc,a6b8096f17017b68ae1b2d6405790adc96d9dc2cfde0ba5268fa29f3d2f9e927,8b1111b403bf5cb83d4e602e46d320d15ca39ec7d130a06c06caf840f4cf8b2d,0.6610162365049176,computed,0.7119870399133925,computed,1.7837464502143145,computed,0.9923983828758075,computed,0.0002627668885395451,computed,0.8345666058179434,computed,0.4862281663343799,computed,0.962417334318161,computed,0.9857819905213271,computed,0.5135470870882273,computed,1.0,computed,,not_applicable,0.652668731309944,computed,,not_applicable
baseline_extension_v1_1,31,v1_1__sclsc_refonly__lung_atlas__heldout_3__s41,lung_atlas,sclsc_refonly,heldout,41,hvg2000_pca40,reference_only_with_reference_internal_validation,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,afc5f431bcbefd73267acc066a0f2e4eaa10a355,paper_scib_0_2_0,9fbdc1dd3a9c39607163dc2dfd81f5fb7055d8adde5c485d7a092b85fa504e00,,41,,heldout_3,3,16,16,16,6a5b65cb733f569bc8263f28e733d4a089334c11c80dc42032af9eb8a4788b5d,381c5c63d30d7a940fbaf049f9aae4d3b42c83e06a9d431358aba66c9e59b4da,db9aed8ebae024cfeffbecfab985a1f82d60193248cf8de020b5d263996aee40,0.6110270004504805,computed,0.7369815899615701,computed,1.7316782458230273,computed,0.9956318195692707,computed,0.00027554903553317356,computed,0.8607395109212377,computed,0.5631568213509478,computed,0.9642342627048492,computed,0.9870740305522914,computed,0.5135470870882273,computed,1.0,computed,,not_applicable,0.6710120521746956,computed,,not_applicable
baseline_extension_v1_1,32,v1_1__sclsc_refonly__lung_atlas__heldout_3__s42,lung_atlas,sclsc_refonly,heldout,42,hvg2000_pca40,reference_only_with_reference_internal_validation,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,afc5f431bcbefd73267acc066a0f2e4eaa10a355,paper_scib_0_2_0,9fbdc1dd3a9c39607163dc2dfd81f5fb7055d8adde5c485d7a092b85fa504e00,,42,,heldout_3,3,16,16,16,02f87c0ee93b0cde932ff0ccee7d4e5478338abea28b28fbbbb7f2287486bf25,a5cbbb152b51d15b022fc1f23ab4988954cd9bd83365c7af844178b7d9ea8dc8,b7210eb51246a3658acc552fce3ea3b72da79b6c23b8669e5944ca03f0834d73,0.7059990477493303,computed,0.7393316479279584,computed,1.8156004910189738,computed,0.9378376761597055,computed,0.00042238726302912255,computed,0.8404899913454428,computed,0.4971297889198487,computed,0.965482085943222,computed,0.9870129870129869,computed,0.5135470870882273,computed,1.0,computed,,not_applicable,0.7604059083227712,computed,,not_applicable
baseline_extension_v1_1,33,v1_1__sclsc_refonly__lung_atlas__heldout_3__s43,lung_atlas,sclsc_refonly,heldout,43,hvg2000_pca40,reference_only_with_reference_internal_validation,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,afc5f431bcbefd73267acc066a0f2e4eaa10a355,paper_scib_0_2_0,9fbdc1dd3a9c39607163dc2dfd81f5fb7055d8adde5c485d7a092b85fa504e00,,43,,heldout_3,3,16,16,16,25f9d1d09058b1de3cd157f607ec4c033edcfbd8fed77b6f8cd7560923938897,df84bd6bcf8bc56d15e5898c36f9d6bd42800400721fecd8cb0f5f5b44339b44,9ad23df4dd757e22bf396e149f76fbd2014784817757d3f846a6af3da60da68c,0.7724023591860949,computed,0.7276332183925416,computed,1.7933977736572357,computed,0.8800677535602313,computed,0.0005135706626496761,computed,0.8368703711904869,computed,0.5032299286242072,computed,0.9629253447055817,computed,0.9894490035169988,computed,0.5135470870882273,computed,1.0,computed,,not_applicable,0.6818142104944225,computed,,not_applicable
baseline_extension_v1_1,34,v1_1__sclsc_refonly__lung_atlas__heldout_3__s44,lung_atlas,sclsc_refonly,heldout,44,hvg2000_pca40,reference_only_with_reference_internal_validation,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,afc5f431bcbefd73267acc066a0f2e4eaa10a355,paper_scib_0_2_0,9fbdc1dd3a9c39607163dc2dfd81f5fb7055d8adde5c485d7a092b85fa504e00,,44,,heldout_3,3,16,16,16,a8ef8a777a0f096eeda04ef79fe0b211bd372d6e7a6f80c752095145b8cb9f02,80f7440d19ad4ab689564767b3dbc9c3c9385dd60ab1d5b5b5d39a14c7a202b0,73d26ebcf1dbbb7ec407411cc5912f7a045ba5042ef66f99ccea05697d0c5a1b,0.7445204464820985,computed,0.7272260154806511,computed,1.8216108587719306,computed,0.9972408053564685,computed,0.0015435307117812602,computed,0.8322496458903152,computed,0.4830062939036327,computed,0.9621622860431671,computed,0.9846517119244392,computed,0.5135470870882273,computed,1.0,computed,,not_applicable,0.6270281098336861,computed,,not_applicable
baseline_extension_v1_1,35,v1_1__sclsc_refonly__lung_atlas__heldout_4__s40,lung_atlas,sclsc_refonly,heldout,40,hvg2000_pca40,reference_only_with_reference_internal_validation,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,afc5f431bcbefd73267acc066a0f2e4eaa10a355,paper_scib_0_2_0,9fbdc1dd3a9c39607163dc2dfd81f5fb7055d8adde5c485d7a092b85fa504e00,,40,,heldout_4,4,16,16,16,2dce0e8de23c7512bdb2887f1b5d93fc632fb0275b39ca0cf823eec05344a2fd,221da72487966795be293dea99d3e18cf6b756380309699a6aeaf93953754c9c,e86134dc5836e10dec71811c71323e3a548ae47a13b3d7e7c1ee465b1e569ca1,0.7327562881172308,computed,0.7284395098889188,computed,1.8607717149155603,computed,0.9959449349350061,computed,0.00028996474032705333,computed,0.8404701793330285,computed,0.5271589152263743,computed,0.946487545967102,computed,0.9952830188679245,computed,0.5135470870882273,computed,0.9999999999999998,computed,,not_applicable,0.7207155577077848,computed,,not_applicable
baseline_extension_v1_1,36,v1_1__sclsc_refonly__lung_atlas__heldout_4__s41,lung_atlas,sclsc_refonly,heldout,41,hvg2000_pca40,reference_only_with_reference_internal_validation,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,afc5f431bcbefd73267acc066a0f2e4eaa10a355,paper_scib_0_2_0,9fbdc1dd3a9c39607163dc2dfd81f5fb7055d8adde5c485d7a092b85fa504e00,,41,,heldout_4,4,16,16,16,cc82d590bbfd72d5794673b294d39731875339f026bf11e23aa027fa995d78d5,d88dbf87bab630110e1d3a831ab77214ff07c8033ee33f16580fa865af2dd38c,daa736bcdd5ac19c36006c78149d35aed5b54dcd81b2dacc35e6155d8a3ec34f,0.7675026880486048,computed,0.7128691302256859,computed,1.9086391837152803,computed,0.9953410410132721,computed,0.001805612258242384,computed,0.8301882248559659,computed,0.48370655932826234,computed,0.9455079436302185,computed,0.9880952380952381,computed,0.5135470870882273,computed,1.0,computed,,not_applicable,0.7013593638134907,computed,,not_applicable
baseline_extension_v1_1,37,v1_1__sclsc_refonly__lung_atlas__heldout_4__s42,lung_atlas,sclsc_refonly,heldout,42,hvg2000_pca40,reference_only_with_reference_internal_validation,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,afc5f431bcbefd73267acc066a0f2e4eaa10a355,paper_scib_0_2_0,9fbdc1dd3a9c39607163dc2dfd81f5fb7055d8adde5c485d7a092b85fa504e00,,42,,heldout_4,4,16,16,16,991e8427d52a85e635d839f2973ccc4e2aa775581a8b310bfafa17e6a0a1a8cc,1343f7191c63c1e0a621c19361fa2a480e5de3629bc3be90e826902282969ad9,bff870d0fc7a89fc2b0e6bb7b2f9d494a4d125a02648b3768a53da933f870405,0.7044902848993051,computed,0.6989677188787463,computed,1.8429079145969443,computed,0.9353926713674101,computed,0.0005965141809278762,computed,0.8436428844108789,computed,0.5373071992463011,computed,0.9449509680271149,computed,0.9894242068155112,computed,0.5135470870882273,computed,1.0,computed,,not_applicable,0.620004578865252,computed,,not_applicable
baseline_extension_v1_1,38,v1_1__sclsc_refonly__lung_atlas__heldout_4__s43,lung_atlas,sclsc_refonly,heldout,43,hvg2000_pca40,reference_only_with_reference_internal_validation,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,afc5f431bcbefd73267acc066a0f2e4eaa10a355,paper_scib_0_2_0,9fbdc1dd3a9c39607163dc2dfd81f5fb7055d8adde5c485d7a092b85fa504e00,,43,,heldout_4,4,16,16,16,b6d59d7d831aeeb21a81db96e1f1fad129c18904f535fccddd3ddb8c10c2e857,4b8adb54a401f5b1a8550eb400c0a14e88d1745ec35b14f0efec5a908b112e16,c3da94142bd64ec5f1bc43d53bbca7976c3d6d811f5eb88e2314ef5a7bd836b8,0.7194620178324894,computed,0.7277700272674679,computed,1.8281928263450564,computed,0.877648127194786,computed,0.0015672559278975262,computed,0.8342257300108198,computed,0.5051201795536118,computed,0.9449964463710785,computed,0.9893742621015348,computed,0.5135470870882273,computed,1.0,computed,,not_applicable,0.6283373716548585,computed,,not_applicable
baseline_extension_v1_1,39,v1_1__sclsc_refonly__lung_atlas__heldout_4__s44,lung_atlas,sclsc_refonly,heldout,44,hvg2000_pca40,reference_only_with_reference_internal_validation,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,afc5f431bcbefd73267acc066a0f2e4eaa10a355,paper_scib_0_2_0,9fbdc1dd3a9c39607163dc2dfd81f5fb7055d8adde5c485d7a092b85fa504e00,,44,,heldout_4,4,16,16,16,a49e6644fac33634f3ff3b9b894075def3c24b1ddd0c6ba5ca4b20090f033bbd,e0ba79c1fd763b6b6b0280ba9e3d54fa427ba9ee42f78eef500d30f9d54eb14a,07663f9e92399c9a93d544bc84f7e544d1de15d7681d38476451056720f33e9f,0.7072556289676263,computed,0.7215085663720322,computed,1.827400413753904,computed,0.9371182545977281,computed,0.0018883470977868466,computed,0.8180695993923975,computed,0.465470526692574,computed,0.9425494372844696,computed,0.9893992932862192,computed,0.5135470870882273,computed,1.0,computed,,not_applicable,0.7113221159525136,computed,,not_applicable
baseline_extension_v1_1,40,v1_1__sclsc_refonly__lung_atlas__heldout_B1__s40,lung_atlas,sclsc_refonly,heldout,40,hvg2000_pca40,reference_only_with_reference_internal_validation,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,afc5f431bcbefd73267acc066a0f2e4eaa10a355,paper_scib_0_2_0,9fbdc1dd3a9c39607163dc2dfd81f5fb7055d8adde5c485d7a092b85fa504e00,,40,,heldout_B1,B1,16,16,16,9b7e33f379a8d606cab986bb84d9f3f8f007d1c4da7127fb8107d01bfe02365a,d2196918be7d4f7766a71087b2535542256b7a30297e52608f111744921c06a3,dc11a843c101eef016c0326e40e57c0e316eed4407bba0b5a5501b8a8e805d12,0.6268705598441842,computed,0.7138817360583632,computed,1.7255424607630854,computed,0.9961443552146108,computed,0.00013632653109951764,computed,0.8203761330313921,computed,0.4586531818047915,computed,0.9521305859088898,computed,0.9558998808104887,computed,0.5135470842942595,computed,1.0,computed,,not_applicable,0.7329685304990725,computed,,not_applicable
baseline_extension_v1_1,41,v1_1__sclsc_refonly__lung_atlas__heldout_B1__s41,lung_atlas,sclsc_refonly,heldout,41,hvg2000_pca40,reference_only_with_reference_internal_validation,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,afc5f431bcbefd73267acc066a0f2e4eaa10a355,paper_scib_0_2_0,9fbdc1dd3a9c39607163dc2dfd81f5fb7055d8adde5c485d7a092b85fa504e00,,41,,heldout_B1,B1,16,16,16,91fde3b9e8cdb5d4ef4f4e38f1cbc9c1650fb0a974b983df2ed75d873e68cb56,6d4f0087b12ca574f7e82c75d8c77ce8a7814e3f0fe263624322eccc3d4b2555,46d5ae7dc8bc905d7844f64d7b49a31964afe28057e75357fbcce90ce3bea668,0.7543007708067566,computed,0.6862841950037947,computed,1.6550866081807012,computed,0.9943091863416589,computed,0.0010910132343506795,computed,0.8402479078295325,computed,0.5198144547913934,computed,0.9557172656059265,computed,0.965186074429772,computed,0.5135470842942595,computed,1.0,computed,,not_applicable,0.6977268644125316,computed,,not_applicable
baseline_extension_v1_1,42,v1_1__sclsc_refonly__lung_atlas__heldout_B1__s42,lung_atlas,sclsc_refonly,heldout,42,hvg2000_pca40,reference_only_with_reference_internal_validation,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,afc5f431bcbefd73267acc066a0f2e4eaa10a355,paper_scib_0_2_0,9fbdc1dd3a9c39607163dc2dfd81f5fb7055d8adde5c485d7a092b85fa504e00,,42,,heldout_B1,B1,16,16,16,4797270c7cf661110aa2dd1d5c2cf047278c8a486548e4f53232023bc503f0e8,007ac15cb4d13c28c79674642f8b15945e5ba8d1ca2043e0853029e31a258234,8773c434b94453d70ef73f5b9f0d85cbca27dcd513d58be3a5899198e7969367,0.7769822796613731,computed,0.7046544276037662,computed,1.720777723865572,computed,0.8769893567927217,computed,0.0027974688396906755,computed,0.8283959708592638,computed,0.48547378605486047,computed,0.9522320330142975,computed,0.9403341288782816,computed,0.5135470842942595,computed,1.0,computed,,not_applicable,0.6423145965473533,computed,,not_applicable
baseline_extension_v1_1,43,v1_1__sclsc_refonly__lung_atlas__heldout_B1__s43,lung_atlas,sclsc_refonly,heldout,43,hvg2000_pca40,reference_only_with_reference_internal_validation,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,afc5f431bcbefd73267acc066a0f2e4eaa10a355,paper_scib_0_2_0,9fbdc1dd3a9c39607163dc2dfd81f5fb7055d8adde5c485d7a092b85fa504e00,,43,,heldout_B1,B1,16,16,16,ddfec87c69812cca1058c5f7c0382b8e5690ff16aafc3904c77fe13d12ef9595,5803ab0eff0d75c1c914c9bc7dd62b805e2f90646083f280d2e74b2ee3c45384,64c20a3d6c6d4c5f8ee6dec16d7d50a954491e97de5ae5a0959b3563e40a7689,0.6889667178863237,computed,0.7230499552815359,computed,1.6826261978327728,computed,0.8770670347118785,computed,0.0008237431385687,computed,0.8249357583229178,computed,0.4740299453752989,computed,0.9519790410995483,computed,0.9714964370546318,computed,0.5135470842942595,computed,1.0,computed,,not_applicable,0.6056331343279808,computed,,not_applicable
baseline_extension_v1_1,44,v1_1__sclsc_refonly__lung_atlas__heldout_B1__s44,lung_atlas,sclsc_refonly,heldout,44,hvg2000_pca40,reference_only_with_reference_internal_validation,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,afc5f431bcbefd73267acc066a0f2e4eaa10a355,paper_scib_0_2_0,9fbdc1dd3a9c39607163dc2dfd81f5fb7055d8adde5c485d7a092b85fa504e00,,44,,heldout_B1,B1,16,16,16,d5659441f58acb8fd8a10a217621bfbbe16ad39ad29ce90db60ab43af06e956e,6cf011cbee97642dcad457c4aaf56906892b0c1ec2144bbe88c11506d15019b4,139c40cb1de4e1708e0ca358952241fd273dafcd25682709f1b4173c07115843,0.7366002893850847,computed,0.6973533243826973,computed,1.8243509553343493,computed,0.9952633848000965,computed,0.00021100498214920993,computed,0.8196451253654423,computed,0.45873823016765625,computed,0.9549367725849152,computed,0.9652694610778444,computed,0.5135470842942595,computed,1.0,computed,,not_applicable,0.7194664572013227,computed,,not_applicable
baseline_extension_v1_1,45,v1_1__symphony_matched_pca40__pancreas__heldout_fluidigmc1__s40,pancreas,symphony_matched_pca40,heldout,40,hvg2000_pca40,reference_only_analytic_query_mapping,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,afc5f431bcbefd73267acc066a0f2e4eaa10a355,paper_scib_0_2_0,9fbdc1dd3a9c39607163dc2dfd81f5fb7055d8adde5c485d7a092b85fa504e00,,40,,heldout_fluidigmc1,fluidigmc1,40,40,40,5a1d1612b0ad84cd3a6ed91b960a83791ea6f83dac12ae2f93307c15d8de5747,e1614b99794ed3f51808824fccc5e4e0f808b2ced7dbfc9be94a2e0ce3b85933,35903699604ef0eb5eb38e8fca2c34bd1ae31f5916e56db3a9f14db6f08c7789,0.9083904393301412,computed,0.8732138487579897,computed,3.079602614590314,computed,0.851200110158585,computed,0.14728965280758055,computed,0.7140822656961956,computed,0.38945836520478466,computed,0.6443192362785339,computed,0.09655172413793105,computed,0.4959421381354332,computed,0.9999999999999996,computed,,not_applicable,0.3490683729586766,computed,,not_applicable
baseline_extension_v1_1,46,v1_1__symphony_matched_pca40__pancreas__heldout_inDrop2__s40,pancreas,symphony_matched_pca40,heldout,40,hvg2000_pca40,reference_only_analytic_query_mapping,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,afc5f431bcbefd73267acc066a0f2e4eaa10a355,paper_scib_0_2_0,9fbdc1dd3a9c39607163dc2dfd81f5fb7055d8adde5c485d7a092b85fa504e00,,40,,heldout_inDrop2,inDrop2,40,40,40,e7c9599f58e2fbd30d410c47bbbee5a86ed401d500051d336953a7b20ddaad51,644f00defa33751fe564adff8be352edc6dca5629b90fa0828ff6a9996e73378,eece96e09aaf30768675d91804eea35067c8085fb896bae18e5de496799036e1,0.9100273072259115,computed,0.878473525251256,computed,3.075586391171351,computed,0.8512654767474738,computed,0.08789906079964172,computed,0.7099426511464733,computed,0.3690222734831401,computed,0.644354835152626,computed,0.0945945945945946,computed,0.4959421381354332,computed,0.9999999999999996,computed,,not_applicable,0.35075035774428603,computed,,not_applicable
baseline_extension_v1_1,47,v1_1__symphony_matched_pca40__pancreas__heldout_inDrop3__s40,pancreas,symphony_matched_pca40,heldout,40,hvg2000_pca40,reference_only_analytic_query_mapping,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,afc5f431bcbefd73267acc066a0f2e4eaa10a355,paper_scib_0_2_0,9fbdc1dd3a9c39607163dc2dfd81f5fb7055d8adde5c485d7a092b85fa504e00,,40,,heldout_inDrop3,inDrop3,40,40,40,5f546bb928612f25658e6e7c258ed558fe2aa1fa472fd5a4fc289882bfd0f864,f3885aaa676d7286c24f102cc64e68755a04691278c9a442994ad08a48196e1f,2634dc16bb6618f17961cced50ea0a01628bb1f39133cf5f945babb52005056f,0.8818518704651107,computed,0.87631887566541,computed,2.867286593483079,computed,0.8454552463817484,computed,0.04723612736519356,computed,0.7275649831220683,computed,0.43271652400434063,computed,0.6401802748441696,computed,0.09859154929577466,computed,0.4959421381354332,computed,0.997885713564588,computed,,not_applicable,0.3560185158666641,computed,,not_applicable
baseline_extension_v1_1,48,v1_1__symphony_matched_pca40__immune_cell_human__heldout_10X__s40,immune_cell_human,symphony_matched_pca40,heldout,40,hvg2000_pca40,reference_only_analytic_query_mapping,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,afc5f431bcbefd73267acc066a0f2e4eaa10a355,paper_scib_0_2_0,9fbdc1dd3a9c39607163dc2dfd81f5fb7055d8adde5c485d7a092b85fa504e00,,40,,heldout_10X,10X,40,40,40,ebc9697d2cbd7d38d55f2e21d2c5ea876909779e516787caf3baec9193cd7a28,c451ee2007094b6a504980fa4f22296f393a6e5e14dcd9ac0eb0557640a958c1,cb9b3b4c0f4ca7241daff17580ca98a38506a07e72db99be609dff6e2f7140e5,0.6664095682320087,computed,0.8430973112246272,computed,2.8565191954393114,computed,0.9700772522706548,computed,0.38651762035653503,computed,0.6889292460809019,computed,0.3873304439910311,computed,0.5753634124994278,computed,0.628937909958935,computed,0.49309893511235714,computed,0.9326324802136294,computed,,not_applicable,0.6474454063659658,computed,0.6917858659380993,computed
baseline_extension_v1_1,49,v1_1__symphony_matched_pca40__immune_cell_human__heldout_Oetjen_A__s40,immune_cell_human,symphony_matched_pca40,heldout,40,hvg2000_pca40,reference_only_analytic_query_mapping,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,afc5f431bcbefd73267acc066a0f2e4eaa10a355,paper_scib_0_2_0,9fbdc1dd3a9c39607163dc2dfd81f5fb7055d8adde5c485d7a092b85fa504e00,,40,,heldout_Oetjen_A,Oetjen_A,40,40,40,260be9ebc60a18a54feca7bc38766bd04622f17663ebe8246e5711dc12c470db,0b9b5c906f750602b2952594e8f668acf397cb496dd135ab5aee9aedb2992001,6abaaad4a113d735dcbe19fc3a414b16446f678206839e3eb4ecf69bf5767a7d,0.6830419494265522,computed,0.8092077762761147,computed,2.8358612533165073,computed,0.928443812168336,computed,0.34749093993060876,computed,0.6861416809083762,computed,0.38194006887750975,computed,0.5785776898264885,computed,0.5134735014718528,computed,0.493098936509341,computed,0.9183296072436686,computed,,not_applicable,0.6679399912127484,computed,0.8717670424166284,computed
baseline_extension_v1_1,50,v1_1__symphony_matched_pca40__immune_cell_human__heldout_Villani__s40,immune_cell_human,symphony_matched_pca40,heldout,40,hvg2000_pca40,reference_only_analytic_query_mapping,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,afc5f431bcbefd73267acc066a0f2e4eaa10a355,paper_scib_0_2_0,9fbdc1dd3a9c39607163dc2dfd81f5fb7055d8adde5c485d7a092b85fa504e00,,40,,heldout_Villani,Villani,40,40,40,c3dbfc90e2b2b8a331600d9428aac2d58ade6b90b16bd77fa069c9148464c771,2d4be5aef7608e635aeb918dffc95fc00e1a793a6aab562722b0f5500afd103d,bb0d6a4e800306f51f47c32818cc69814ca960b18e9fd1bcb0116297b5d9db5b,0.6666372274967958,computed,0.86285387608386,computed,2.896384177956906,computed,0.9817079678124813,computed,0.3906256068261831,computed,0.6943040427538029,computed,0.35969245232008534,computed,0.5691445022821426,computed,0.6721801505940381,computed,0.4930989337153733,computed,0.9420935434922939,computed,,not_applicable,0.7230994708765511,computed,0.8606000680202404,computed
